date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
2020-09-20,0.06077384635513494,0.062054390984709995,0.03206099373407656,0.0,-0.5439631863639698,-0.5846813420719572,-0.6860478166456386,0.001297830162944491,-0.42324820341545255,-0.28660373763983443,0.6544461413003295,0.3977449883711898
2020-09-21,0.02373978373247465,0.02502193184867335,0.0,0.16302128809919558,-0.5708152233661306,-0.5723265620604439,0.14327953372331748,-0.14013616145791796,-0.4029682540936578,-0.0939640717536582,0.6301086506748317,0.3748480512393196
2020-09-22,0.007596730794391826,0.005004386369734659,0.04809149060111473,-0.16302128809919558,-0.5233077732853846,-0.5939474270805922,-0.046583493722851976,-0.1601640405633542,-0.3826883047718633,-0.4285487546085958,0.26504629129236656,0.014221291412363857
2020-09-23,0.0246893750817736,0.028024563670514258,-0.03206099373407645,0.16302128809919558,-0.4375878090092559,-0.29279966429995313,1.3922112328534184,0.05583619314667232,-0.3826883047718633,-0.3677151759076981,-0.016573243088392368,0.11725750850577972
2020-09-24,-0.08356403873831064,-0.08907807738127727,0.01603049686703817,0.32604257619839133,-0.3621955512724199,-0.32986400433449337,-0.21280186905211948,0.033360134415681975,-0.3826883047718633,-0.4589655439590448,-0.3642516805955021,-0.25481771988711105
2020-09-25,-0.08261444738901158,-0.08807720010733028,0.01603049686703828,0.16302128809919558,-0.3229502664231079,-0.362295301864716,0.06881652481784958,-0.00011798456026779203,-0.3624083554500685,0.7526365651671689,0.31372127254336185,0.472160034049768
2020-09-26,0.0246893750817736,0.02702368639656727,-0.01603049686703828,-0.4890638642975869,-0.5160783787078798,-0.5059196194985593,-0.7760386567920576,-0.02427532327507198,-0.3826883047718633,0.2152732866425721,0.5849104537989076,0.3290541769755793
2020-09-27,0.04273161071845427,0.04503947732761204,0.0,-0.16302128809919558,-0.540864874402182,-0.5738709095618829,-0.6253481127037405,-0.010028687622751442,-0.3624083554500685,-0.06861674729495079,0.5849104537989076,0.3290541769755793
2020-09-28,0.04178201936915532,0.04704123187550596,-0.04809149060111473,0.9781277285951737,-0.5047179015146579,-0.4163474644150871,1.4514993157734115,0.1717855197497189,-0.4029682540936578,-0.5350075173351669,0.11554456316430947,0.2603633655799685
2020-09-29,-0.0370340626226604,-0.03603158186208966,-0.04809149060111473,-0.8151064404959781,-0.4582432220878411,-0.3576622593603985,-0.011645873430713001,0.17396823411467055,-0.4029682540936578,-0.14972818556281448,0.03905530691274523,0.1802240856184228
