,date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
522,2021-10-05,-0.7123432012509748,-0.7614079361644489,0.16964951117908306,-0.00267686844169447,-0.19075562272016255,-0.4580448469539449,0.7117137060878298,0.19429843654736048,-0.7882872912077574,-0.0939640717536582,0.07034636628838506,0.20884525703326057
523,2021-10-06,-0.7693186822089139,-0.8244632044231057,0.21774100178019784,0.8124295720542837,-0.24652523803234264,-0.5028309244956809,0.4043332285681016,0.2074832111572719,-0.8085672405295521,-0.03819995794450192,0.09816064128895398,0.24319066273106596
524,2021-10-07,-0.8291429372147499,-0.8805123317641341,0.10552752371093004,2.279621164947044,-0.3849165056588636,-0.5445283070345387,0.16294603382241388,0.20836809535927936,-0.8288471898513469,0.017564155864654363,0.17464989754051796,0.3233299426926116
525,2021-10-08,-0.8709249565839052,-0.9225491772699054,0.07346652997685353,2.1165998768478484,-0.3921459002363684,-0.5491613495388562,0.49044211090428264,0.20302929400716774,-0.8694070884949363,0.032772550539878806,0.2685230756674377,0.4263661597860276
526,2021-10-09,-0.8984631057135757,-0.9515746182143665,0.07346652997685353,0.649408283955088,-0.4510138275103363,-0.5769596045647614,-0.21360387377063997,0.1939739790066243,-0.8896870378167311,1.1835410809651947,1.454106547566682,1.187689319420712
527,2021-10-10,-0.9108077932544625,-0.9635851455017297,0.05743603310981527,0.32336570775669676,-0.5119472960921627,-0.6217456821064974,-1.1495086112933943,0.18276544578119622,-0.8896870378167311,-0.387993035474664,1.0751370506839322,0.8098898567448536
528,2021-10-11,-0.944043490479927,-0.9936114637201378,-0.022716451225376,0.16034441965750115,-0.42622733181603406,-0.5893143845762747,0.3302231249181098,0.162118147734355,-0.9302469364603204,-0.8594532704066217,0.2024641725410869,0.3519511141074494
529,2021-10-12,-0.9896238752462782,-1.034647431951962,-0.13492992929464379,0.8124295720542837,-0.4355222677013974,-0.5661491720546872,0.5084402789335664,0.12766665613619735,-0.9505268857821151,-0.23590908872241964,0.0460088756628874,0.18594831990139044
530,2021-10-13,-1.0266579378689387,-1.0616711183485292,-0.32729589169910284,1.3014934363518704,-0.45824322208784113,-0.583136994570518,0.144594960537654,0.0876403940653921,-0.9708068351039099,-0.028061028161018953,0.0842535037886694,0.22601795988216325
531,2021-10-14,-1.0579944523958051,-1.0916974365669374,-0.3753873823002176,1.138472148252675,-0.5222750026314553,-0.5754152570633222,0.07860167776361363,0.0684679030218967,-0.9910867844257045,0.11895345369948397,0.25461593816715333,0.4091934569371249
532,2021-10-15,-1.0902805582719706,-1.1247263866071862,-0.3914178791672559,0.32336570775669676,-0.5253733145932431,-0.573870909561883,0.3037552307573984,0.03652358332942689,-0.9910867844257045,0.04798094521510324,0.3658730381694283,0.5294023768794436
533,2021-10-16,-1.112121159305847,-1.1437430548121779,-0.4555398666354089,0.32336570775669676,-0.536733791786465,-0.5954917745820314,-0.3106528190265817,0.02428268520165675,-0.9910867844257045,1.3559028872844052,1.7426796506975828,1.4739010335690896
534,2021-10-17,-1.124465846846734,-1.1567544593734882,-0.4555398666354089,0.16034441965750115,-0.5460287276718283,-0.63564480961945,-1.2447930302719552,0.012926671275894086,-0.9910867844257045,-0.6161189556030308,1.0612299131836478,0.7984413881789185
535,2021-10-18,-1.1728950056609821,-1.203795691248994,-0.5196618541035619,0.16034441965750115,-0.47373478189678003,-0.618656987103619,0.18447325440645915,-0.013826327764798944,-0.9910867844257045,-0.8239670161644314,0.23027844754165558,0.38629651980525476
536,2021-10-19,-1.1890380585990648,-1.2158062185363572,-0.5998143384387532,1.3014934363518704,-0.5625530581346965,-0.6032135120892274,0.40292160754619705,-0.035476494573915184,-1.0113667337474992,-0.261256413181127,0.04948566003795855,0.19167255418435797
537,2021-10-20,-1.2165762077287354,-1.2458325367547654,-0.5837838415717149,-0.00267686844169447,-0.5470614983257576,-0.6325561146165717,0.08142491980742285,-0.049723130226235666,-1.0113667337474992,0.2659679355599869,0.3554426850442151,0.5179539083135084
538,2021-10-21,-1.239366400111911,-1.266850959507651,-0.6318753321728298,-0.49174073273928137,-0.5542908929032624,-0.6263787246108149,-0.05903137187208553,-0.06981000161180531,-1.031646683069294,-0.10917246642888263,0.317198056918433,0.47788426833273556
